,Intensity,Name,Modified,Original Filename,Sample Name,Some garbage,Formula,Parent,Parent_Formula,Label
2476,682725.7,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 494)",U. [13C-glc] G7 60min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2477,1191144.85,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 495)",V. [13C-glc] G7 120min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2478,1302096.05,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 496)",W. [13C-glc] G7 240min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2479,10972.8525605,Citrate 196/115,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 497)","X. [6,6-DD-glc] G7 240min",0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2480,4728.3672956,Citrate 196/115,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 498)",A. [13C-glc] G2.5 0min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2481,2836.8,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 499)",B. [13C-glc] G2.5 5min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2482,6163.72936916,Citrate 196/115,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 500)",C. [13C-glc] G2.5 15min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2483,9721.2155686,Citrate 196/115,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 501)",D. [13C-glc] G2.5 30min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2484,12135.2,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 502)",E. [13C-glc] G2.5 60min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2485,17651.2,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 503)",F. [13C-glc] G2.5 120min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2486,19700.0,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 504)",G. [13C-glc] G2.5 240min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2487,1668.14037132,Citrate 196/115,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 505)","H. [6,6-DD-glc] G2.5 240min",0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2488,472.8,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 506)",I. [13C-glc] G5 0min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2489,28998.4,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 507)",J. [13C-glc] G5 5min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2490,113472.7,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 508)",K. [13C-glc] G5 15min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2491,139633.75,Citrate 196/115,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 509)",L. [13C-glc] G5 30min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2492,243572.1,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 510)",M. [13C-glc] G5 60min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2493,284941.7,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 511)",N. [13C-glc] G5 120min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2494,298810.75,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 512)",O. [13C-glc] G5 240min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2495,3150.46123201,Citrate 196/115,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 513)","P. [6,6-DD-glc] G5 240min",0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2496,1554.84505432,Citrate 196/115,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 514)",Q. [13C-glc] G7 0min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2497,358593.426291,Citrate 196/115,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 515)",R. [13C-glc] G7 5min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2498,681622.7,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 516)",S. [13C-glc] G7 15min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2499,756010.0,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 517)",T. [13C-glc] G7 30min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2500,739304.55,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 518)",U. [13C-glc] G7 60min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2501,710148.4,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 519)",V. [13C-glc] G7 120min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2502,1292009.3,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 520)",W. [13C-glc] G7 240min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2503,8801.82319746,Citrate 196/115,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 521)","X. [6,6-DD-glc] G7 240min",0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2504,3309.6,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 522)",A. [13C-glc] G2.5 0min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2505,7564.95,Citrate 196/115,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 523)",B. [13C-glc] G2.5 5min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2506,7605.04958071,Citrate 196/115,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 524)",C. [13C-glc] G2.5 15min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2507,12313.8324041,Citrate 196/115,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 525)",D. [13C-glc] G2.5 30min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2508,11556.4335428,Citrate 196/115,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 526)",E. [13C-glc] G2.5 60min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2509,20172.95,Citrate 196/115,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 527)",F. [13C-glc] G2.5 120min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2510,15129.6,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 528)",G. [13C-glc] G2.5 240min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2511,1103.2,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 529)","H. [6,6-DD-glc] G2.5 240min",0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2512,0.0,Citrate 196/115,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 530)",I. [13C-glc] G5 0min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2513,29628.8602651,Citrate 196/115,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 531)",J. [13C-glc] G5 5min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2514,131362.005958,Citrate 196/115,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 532)",K. [13C-glc] G5 15min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2515,127910.194424,Citrate 196/115,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 533)",L. [13C-glc] G5 30min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2516,251129.810837,Citrate 196/115,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 534)",M. [13C-glc] G5 60min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2517,261144.0,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 535)",N. [13C-glc] G5 120min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2518,229387.2,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 536)",O. [13C-glc] G5 240min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2519,3407.73744997,Citrate 196/115,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 537)","P. [6,6-DD-glc] G5 240min",0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2520,1733.6,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 538)",Q. [13C-glc] G7 0min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2521,310473.15,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 539)",R. [13C-glc] G7 5min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2522,810459.7,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 540)",S. [13C-glc] G7 15min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2523,759162.6,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 541)",T. [13C-glc] G7 30min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2524,929370.95,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 542)",U. [13C-glc] G7 60min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2525,677840.25,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 543)",V. [13C-glc] G7 120min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2526,1614459.15,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 544)",W. [13C-glc] G7 240min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2527,10244.0,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 545)","X. [6,6-DD-glc] G7 240min",0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2528,5981.94339187,Citrate 196/115,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 546)",A. [13C-glc] G2.5 0min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2529,5918.82374086,Citrate 196/115,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 547)",B. [13C-glc] G2.5 5min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2530,7880.0,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 548)",C. [13C-glc] G2.5 15min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2531,6188.32225639,Citrate 196/115,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 549)",D. [13C-glc] G2.5 30min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2532,15067.5915094,Citrate 196/115,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 550)",E. [13C-glc] G2.5 60min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2533,15988.1842767,Citrate 196/115,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 551)",F. [13C-glc] G2.5 120min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2534,19796.5506947,Citrate 196/115,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 552)",G. [13C-glc] G2.5 240min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2535,1733.6,Citrate 196/115,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 553)","H. [6,6-DD-glc] G2.5 240min",0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2536,788.0,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 554)",I. [13C-glc] G5 0min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2537,26319.3,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 555)",J. [13C-glc] G5 5min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2538,137585.75,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 556)",K. [13C-glc] G5 15min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2539,136403.55,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 557)",L. [13C-glc] G5 30min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2540,224738.5,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 558)",M. [13C-glc] G5 60min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2541,266187.9,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 559)",N. [13C-glc] G5 120min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2542,276904.65,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 560)",O. [13C-glc] G5 240min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2543,2019.55607571,Citrate 196/115,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 561)","P. [6,6-DD-glc] G5 240min",0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2544,1811.91659996,Citrate 196/115,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 562)",Q. [13C-glc] G7 0min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2545,223635.0,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 563)",R. [13C-glc] G7 5min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2546,783133.4,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 564)",S. [13C-glc] G7 15min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2547,935832.05,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 565)",T. [13C-glc] G7 30min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2548,684459.85,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 566)",U. [13C-glc] G7 60min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2549,1064906.7,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 567)",V. [13C-glc] G7 120min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2550,875314.2,Citrate 196/115,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 568)",W. [13C-glc] G7 240min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2551,10827.496192,Citrate 196/115,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 569)","X. [6,6-DD-glc] G7 240min",0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2552,0.0,Citrate 196/115,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 314),A. [13C-glc] G9 0min cit,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2553,667743.407899,Citrate 196/115,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 315),B. [13C-glc] G9 5min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2554,1636366.46526,Citrate 196/115,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 316),C. [13C-glc] G9 15min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2555,3109089.14054,Citrate 196/115,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317),D. [13C-glc] G9 30min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2556,4006266.36938,Citrate 196/115,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318),E. [13C-glc] G9 60min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2557,2919994.1147,Citrate 196/115,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 319),F. [13C-glc] G9 120min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2558,4961742.7,Citrate 196/115,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 320),G. [13C-glc] G9 240min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2559,41911.7167922,Citrate 196/115,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 321),"H. [6,6-DD-glc] G9 240min",0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2560,21486.3789583,Citrate 196/115,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 322),A. [13C-glc] G9 0min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2561,571644.520934,Citrate 196/115,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 323),B. [13C-glc] G9 5min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2562,1679864.45,Citrate 196/115,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324),C. [13C-glc] G9 15min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2563,1452728.66057,Citrate 196/115,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325),D. [13C-glc] G9 30min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2564,3185188.18632,Citrate 196/115,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326),E. [13C-glc] G9 60min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2565,5095834.19713,Citrate 196/115,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 327),F. [13C-glc] G9 120min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2566,5588367.15,Citrate 196/115,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 328),G. [13C-glc] G9 240min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2567,10401.6,Citrate 196/115,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 329),"H. [6,6-DD-glc] G9 240min",0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2568,11888.6442426,Citrate 196/115,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 330),A. [13C-glc] G9 0min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2569,473747.85,Citrate 196/115,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 331),B. [13C-glc] G9 5min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2570,1571488.76311,Citrate 196/115,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 332),C. [13C-glc] G9 15min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2571,2094052.1708,Citrate 196/115,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 333),D. [13C-glc] G9 30min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2572,2767115.21873,Citrate 196/115,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334),E. [13C-glc] G9 60min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2573,1684358.7,Citrate 196/115,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335),F. [13C-glc] G9 120min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2574,5296620.6243,Citrate 196/115,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336),G. [13C-glc] G9 240min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2575,24227.9055478,Citrate 196/115,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 337),"H. [6,6-DD-glc] G9 240min",0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2576,11448.3900756,Citrate 196/115,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 338),A. [13C-glc] G9 0min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2577,347160.231989,Citrate 196/115,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 339),B. [13C-glc] G9 5min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2578,1848023.55,Citrate 196/115,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 340),C. [13C-glc] G9 15min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2579,2076547.15,Citrate 196/115,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 341),D. [13C-glc] G9 30min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2580,3021364.25,Citrate 196/115,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 342),E. [13C-glc] G9 60min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2581,2017919.4,Citrate 196/115,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 343),F. [13C-glc] G9 120min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2582,5129425.4,Citrate 196/115,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 344),G. [13C-glc] G9 240min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2583,44859.3181124,Citrate 196/115,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 345),"H. [6,6-DD-glc] G9 240min",0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2584,15973.9083719,Citrate 196/115,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 346),A. [13C-glc] G9 0min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2585,361201.289906,Citrate 196/115,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 347),B. [13C-glc] G9 5min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2586,1457096.05,Citrate 196/115,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 348),C. [13C-glc] G9 15min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2587,1201310.6,Citrate 196/115,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 349),D. [13C-glc] G9 30min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2588,2511963.34691,Citrate 196/115,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350),E. [13C-glc] G9 60min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2589,1254027.3,Citrate 196/115,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351),F. [13C-glc] G9 120min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2590,2392767.86431,Citrate 196/115,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 352),G. [13C-glc] G9 240min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2591,13617.5871533,Citrate 196/115,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 353),"H. [6,6-DD-glc] G9 240min",0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2592,14656.8,Citrate 196/115,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 354),A. [13C-glc] G9 0min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2593,333009.6,Citrate 196/115,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 355),B. [13C-glc] G9 5min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2594,1681757.7,Citrate 196/115,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 356),C. [13C-glc] G9 15min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2595,2487097.2,Citrate 196/115,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 357),D. [13C-glc] G9 30min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2596,2541389.15,Citrate 196/115,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 358),E. [13C-glc] G9 60min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2597,1944443.35461,Citrate 196/115,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 359),F. [13C-glc] G9 120min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2598,2967147.4,Citrate 196/115,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 360),G. [13C-glc] G9 240min,0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
2599,15444.8,Citrate 196/115,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 361),"H. [6,6-DD-glc] G9 240min",0,C5H3O3,Citrate 191/111,C6H7O7,C13_196.0_115.0
